Default,1140,1140,420,420
LEVX,426.7892768,509.7704705,217.400062,211.7922839
LEXJ,319.8478123,334.4033898,296.1483051,295.6124873
LEZG,416.1196443,425.8536585,342.9545455,346.6726377
LEZL,485.1370143,488.2217973,238.8732587,254.2810481
LFBA,1140,1140,420,420
LFBD,539.8995629,568.577391,293.8090565,290.1846966
LFBE,488.5714286,457.0909091,236.4089776,260.2587322
LFBH,374.3181818,411.9348269,279.408284,300.7272727
LFBI,1140,1140,420,420
LFBL,401.8705036,399.0176817,229.7674419,257.4459725
LFBO,573.2654335,571.85935,315.7635306,300.1027243
LFBP,498.297658,485.0504219,255.6495468,261.1684839
LFBT,744.6969697,724.7582205,324.8903879,331.3380737
LFBZ,488.2163743,523.6995007,152.4482339,170.6491744
LFCK,1140,1140,420,420
LFCR,372.8423475,378.3502538,243.0309989,253.4180432
LFGJ,514.7368421,536.5333333,278.0487805,284.4052863
LFJL,387.0053667,436.6164542,139.9429387,169.0459364
LFKB,361.6282225,376.9763206,255.8571429,247.4772036
LFKC,339.9630996,343.4086957,184.4036697,176.0485269
LFKF,436.0377358,438.1395349,250.754717,260.5932203
LFKJ,463.1012658,455.751634,229.8591549,233.3405172
LFLB,747.2148541,625.9963437,276.3687151,314.1992883
LFLC,360.3730635,355.2768045,183.7734251,185.2638987
LFLL,705.8402503,711.941308,301.2312262,296.6706104
LFLP,1140,1140,420,420
LFLS,568.3665339,528.0130293,255.7377049,249.8360656
LFLW,1140,1140,420,420
LFLY,1140,1140,420,420
LFMD,1140,1140,420,420
LFMH,1140,1140,420,420
LFMK,1140,1140,420,420
LFML,673.9724853,662.6263538,301.9565451,310.8597106
LFMN,680.4988984,690.0587391,255.4729586,253.9683168
LFMP,374.031348,392.0980275,277.1590909,302.3297491
LFMT,526.9944967,545.1355347,209.600432,216.5332462
LFMU,1140,1140,420,420
LFMV,385.2083333,412.7317676,245.8081245,249.9014778
LFOB,639.0677966,648.6949807,267.6661952,262.2393822
LFOH,1140,398.018018,420,259.331307
LFOK,1140,454.6788991,420,315
LFOT,1140,1140,420,420
LFPB,1140,1140,420,420
LFPG,1063.956045,1054.099226,589.5586123,593.9925469
LFPO,737.682033,694.0093402,347.1175109,335.8785542
LFQQ,529.7192727,531.166348,295.2778586,297.8748622
LFRB,609.7084048,545.508658,170.3981883,175.46657
LFRD,1140,1140,420,420
LFRG,453.28125,489.84,332.7692308,382.1052632
LFRH,473.5925197,463.1436314,317.9323861,320.7723395
LFRK,422.2176591,425.4994851,209.4758479,215.0513347
LFRN,386.0063658,385.5307131,226.0368144,257.4821173
LFRO,1140,1140,420,420
LFRQ,415.6993007,441.4854111,227.3298429,236.1971831
LFRS,464.060292,488.7319486,215.8304389,234.7251415
LFRZ,1140,1140,420,420
LFSB,681.6518765,663.9821103,265.7180983,263.8807969
LFSL,1140,1140,420,420
LFST,467.7755805,457.6836635,233.097706,236.590194
LFTH,588.8785442,591.6168118,297.1428571,297.6542737
LFTW,1140,1140,420,420
LGAL,436.8032787,531.7665615,300.3296703,319.2113565
LGAV,774.1437184,772.5351457,338.1165486,358.5433612
LGBL,1140,1140,420,420
LGHI,335.1991389,447.7962085,304.570185,319.4594595
LGIK,1140,320.4324324,420,228
LGIO,465,469.1169451,302.8333333,328.49642
LGIR,588.4231003,573.3994334,295.304095,286.5039077
LGKC,1140,232.9411765,420,192.1991701
LGKF,489.7790055,474.4541485,302.9427793,299.8663697
LGKJ,1140,261.8518519,420,224.3478261
LGKL,475.5963303,462.9213483,424.4444444,386.3197026
LGKO,520.6436782,534.2052054,288.3819018,283.7209302
LGKP,544.5333333,370.4081633,285.4545455,279.8644068
LGKR,467.7258779,472.8101558,276.4249234,268.7521564
LGKS,1140,291.5749526,420,246.5909091
LGKV,520.6392694,485.238806,278.0373832,302.7990971
LGKY,1140,350.0436681,420,296.5789474
LGLE,1140,213.4916865,420,193.0805687
LGLM,522.7586207,436.4179104,291.5254237,306.776587
LGMK,427.3493976,445.1245937,254.4144144,299.3506494
LGML,1140,259.0453461,420,229.9761337
LGMT,360.3321033,453.2637252,298.7391842,314.2403781
LGNX,1140,392.0930233,420,263.3222591
LGPA,1140,316.0154739,420,304.4186047
LGPL,1140,256.4081633,420,182.4590164
LGPZ,447.4666667,383.5458167,322.3318386,290.5105105
LGRP,418.3065855,485.1366441,299.2036866,298.0595845
LGRX,1140,667.3267327,420,364.3564356
LGSA,613.0714891,573.5758012,303.2080201,303.961039
LGSK,353.4722222,337.6791809,308.3181818,299.1891892
LGSM,486.2971698,466.5476709,219.5035461,252.8086957
LGSO,1140,1140,420,420
LGSR,397.92,441.9010518,287.9406308,289.3774319
LGST,1140,416.920354,420,300.3191489
LGSY,1140,316.6336634,420,302.0588235
LGTS,523.2947725,597.2787843,309.9895996,329.1956445
LGZA,372.9572925,490.9332154,300,273.4042553
LHBP,525.8955956,531.8753012,230.9589399,223.9905765
LHDC,1140,1140,420,420
LHSM,1140,1140,420,420
LIBC,404.132948,438.9304813,291.5273775,298.3695652
LIBD,581.3188026,626.0579216,322.4679443,295.1931624
LIBP,455.6,501.2195122,299.0561798,318.6080586
LIBR,619.4555645,503.6948529,403.750503,380.5782836
LICA,525.5779386,512.16,279.2885066,296.7397521
LICB,1140,1140,420,420
LICC,736.4892256,768.5812056,300.7250933,304.1531201
LICD,424.9146758,369.7781178,290.5802048,288.1929556
LICG,495.8590308,482.9760547,376.0704846,381.4334471
LICJ,671.0381159,673.4125311,382.6548307,328.1935566
LICR,469.5017381,504.0991224,343.7772397,312.0684292
LICT,389.1086475,424.4175492,310.5992011,328.3939394
LICZ,1140,1140,420,420
LIEA,591.7651544,642.425168,298.9437428,271.3083538
LIEE,708.898082,750.2960006,323.7225042,319.4577401
LIEO,499.1596639,684.4416873,272.9017517,298.6183937
LIMC,943.0954022,806.5283912,389.847974,368.0918323
LIME,665.068836,650.3565167,243.7244898,232.8427085
LIMF,656.1815049,620.8186903,417.8436101,446.7291667
LIMG,492.5698324,1140,303.8547486,420
LIMJ,601.266055,611.3965586,357.1289241,369.9316446
LIML,819.5598447,798.4059162,294.1825937,295.4988803
LIMP,1140,425.4923717,420,262.1883657
LIMZ,1140,1140,420,420
LIPB,1140,1140,420,420
LIPE,633.0635838,632.3418315,270.9169675,260.7703763
LIPH,558.1632653,553.1730769,295.1020408,229.2183723
LIPK,1140,1140,420,420
LIPO,1140,679.1174562,420,335.4291225
LIPQ,571.328896,543.2148715,305.9434613,308.0418042
LIPR,662.5074627,696.8627451,286.9879518,308.0694143
LIPX,575.8504332,661.5980775,246.776985,252.840443
LIPY,454.7380952,432.2310306,291.547619,281.75
LIPZ,652.411283,669.6406017,329.7921538,299.910482
LIRA,604.6781905,635.6620299,287.1707226,268.3313366
LIRF,1009.43825,1079.18352,550.012708,548.1988558
LIRI,1140,1140,420,420
LIRN,629.3426591,665.2720396,300.2561723,295.1533845
LIRP,684.1444175,721.2635609,309.8929725,302.8965075
LIRQ,545.06035,600.0437637,269.1667945,298.1140351
LIRZ,1140,1140,420,420
LJLJ,506.6920943,557.6937269,211.7792252,214.9638932
LKKV,417.8238342,482.283737,264.893617,295.4006969
LKMT,404.1610738,311.0163934,227.9287305,255.1076753
LKPD,1140,1140,420,420
LKPR,611.7294873,635.6021587,303.6818206,318.5993732
LKTB,362.7835052,317.0512821,229.8368883,249.2783505
LLBG,1112.215213,1167.4485,350.5101659,386.9062901
LMML,545.2754591,465.643768,270.1557992,236.2778754
LOWG,394.9539952,408.5793794,215.0666881,222.2296731
LOWI,340.0127307,379.4926433,207.5637755,217.6180003
LOWK,273.9461748,272.4201681,211.5885023,212.1668533
LOWL,355.819398,348.8189694,263.6939117,256.8069799
LOWS,364.5274176,387.1745369,254.4762799,264.9704142
LOWW,641.8809904,624.8133188,322.9020327,325.898294
LPAZ,1140,308.3217753,420,192.2330097
LPCR,1140,1140,420,420
LPFL,1140,282.3344948,420,186.7708333
LPFR,633.2853514,626.3530265,261.5868558,266.2454014
LPGR,1140,256.4435146,420,201.0878661
LPHR,1140,272.1818182,420,206.4721969
LPLA,380,325.834753,237.1111111,219.0121354
LPMA,538.8629032,480.7154651,221.7613636,223.422206
LPPD,439.1608392,410.9332866,228.9434889,206.090607
LPPI,1140,269.123783,420,195.3760446
LPPR,605.3145198,623.1849057,298.5395205,300.1197935
LPPS,1140,301.6451613,420,185.8679707
LPPT,718.4160174,752.3726267,296.1587366,301.6033266
LPSJ,1140,266.3746224,420,193.5746606
LQBK,1140,1140,420,420
LQSA,574.5518044,634.7946726,199.8765908,219.2654424
LQTZ,1140,1140,420,420
LRAR,1140,1140,420,420
LRBC,1140,1140,420,420
LRBM,1140,361.1764706,420,267.1153846
LRBS,486.3829787,434.6483067,385.648855,366.0135135
LRCK,316.5745856,1140,272.2033898,420
LRCL,1140,524.7638395,420,303.0668016
LRCV,1140,1140,420,420
LRIA,297.7880184,368.4313725,262.4657534,262.6710098
LROD,1140,1140,420,420
LROP,651.4055506,655.1837331,412.7173482,408.968592
LRSB,352.8,320.3313253,300.2654867,240.9924812
LRSM,1140,1140,420,420
LRSV,1140,1140,420,420
LRTM,308.75,303.8241758,217.5257732,209.9337748
LRTR,488.5129953,386.1861521,271.1499148,272.2001137
LSGG,713.2208582,707.634346,243.3378492,235.0420568
LSGS,1140,1140,420,420
LSZA,427.6044568,443.3193277,180,180.4634831
LSZB,356.1747344,377.2251868,186.6431095,186.5955176
LSZH,696.2266056,709.7159353,306.1331685,292.0082659
LSZR,372.7860697,365.516129,240.8723748,222.5608798
LSZS,1140,1140,420,420
LTAC,737.6292088,730.4028182,467.7994774,484.733564
LTAF,676.0104737,657.8639542,476.6293706,371.7905046
LTAG,1140,1140,420,420
LTAI,913.4185304,875.3340148,447.5197834,412.2125813
LTAJ,634.7834101,544.0991903,307.1573604,300.0916031
LTAL,1140,1140,420,420
LTAN,928.2580645,822.5874126,304.9315068,574.1878841
LTAP,1140,1140,420,420
LTAR,1140,597.4038462,420,475.373494
LTAS,1140,1140,420,420
LTAT,640.1612903,625.6647399,485.9266802,561.0972569
LTAU,704.5833333,749.4629156,311.0873916,313.4121274
LTAW,1140,1140,420,420
LTAY,752.8013582,638.8477366,339.2542373,320.4938272
LTAZ,1140,715.8490566,420,309.5238095
LTBA,838.7514253,916.5558377,483.2922007,415.3729022
LTBH,1140,1140,420,420
LTBJ,612.2023013,660.8449796,303.9030711,300.5870337
LTBO,1140,1140,420,420
LTBQ,1140,1140,420,420
LTBR,1140,626.3551402,420,309.3577982
LTBS,635.5504886,671.4976651,316.653362,319.850672
LTBU,1140,1140,420,420
LTBY,1140,471.7933131,420,320.6079027
LTBZ,1140,1140,420,420
LTCA,662.0111732,649.7391304,315.2941176,366.3386397
LTCC,701.5359116,757.6496674,332.5969198,357.2271715
LTCD,764.2307692,823.5772358,302.3076923,313.2614555
LTCE,840.7915567,664.5338567,622.0051414,368.8955224
LTCF,883.9175258,663.0545455,597.1806167,363.3756806
LTCG,521.8806959,617.027668,491.0970297,459.5319318
LTCH,710.0291545,1140,327.0967742,420
LTCI,693.4153846,761.8018018,302.397541,302.1621622
LTCJ,560.9210526,730.0947867,397.1052632,515.177305
LTCK,623.0188679,754.6245059,372.8301887,430.7142857
LTCL,1140,1140,420,420
LTCM,1140,1140,420,420
LTCN,519.2805755,537.0857143,335.8273381,486.3247863
LTCO,788.5,769.6153846,635.7024793,615.7692308
LTCP,534.8201439,703.3628319,315.1079137,278.0530973
LTCR,653.6440678,734.4698545,390.7246377,303.8669439
LTCS,1140,1140,420,420
LTCT,1140,1140,420,420
LTCU,1140,1140,420,420
LTCV,1140,1140,420,420
LTDA,1140,1140,420,420
LTFC,1140,1140,420,420
LTFD,1140,1140,420,420
LTFE,544.1463415,594.2665855,320.6137425,344.5051609
LTFG,1140,1140,420,420
LTFH,752.0171674,728.8606195,416.1181435,394.5333333
LTFJ,800.0353357,670.9078436,396.6515837,340.1888096
LUKK,504.4347826,539.3621545,231.1815562,263.7021277
LWOH,1140,1140,420,420
LWSK,503.5676932,527.248501,289.1895044,299.5206391
LXGB,1140,617.8611333,420,256.7942584
LYBE,611.4057971,591.5167994,292.4582223,291.814477
LYPG,500.5970149,482.4193548,309.5555556,256.8674699
LYPR,423.1451613,398.3833718,305.841785,248.9861751
LYTV,455.8878505,517.4603175,234.953271,261.7894737
LZIB,439.5644599,317.4899866,255.0260567,213.0057889
LZKZ,342.2051887,277.4353076,242.2521994,216.9997087
LZSL,1152.70073,1140,201.2307692,420
LZTT,1140,315.0837989,420,256.6101695
LZZI,241.4876033,207.9379157,183.4567901,183.1929047
MDLR,1140,1140,420,420
MDPC,874.6613546,918.1213307,324.5547945,340.5720824
MDPP,851.5555556,874.5454545,284.375,333.1491713
MDSD,867.0895522,881.8329466,389.1937765,477.6470588
MGGT,1140,1140,618.8235294,532.6153846
MKJP,874.4516129,933.1168831,171.9230769,258.1935484
MKJS,764.3243243,783.1265509,420,375
MMGL,1140,1140,420,420
MMMX,1241.737878,1255.789963,618.6306149,555.6666667
MMPR,1140,1140,420,420
MMUN,832.6729986,988.1228273,394.8051948,406.4631719
MPTO,1059.215686,937.8548896,420,289.3548387
MROC,1336.261682,1042.131148,817.3529412,697.0391061
MSLP,1140,1140,420,420
MUCC,1140,1140,420,420
MUHA,952.7504912,876.9026549,416.9101124,381.3816344
MUHG,1140,1140,420,250.3759398
MUVR,746.8421053,716.5137615,420,420
MYNN,865.0176678,840.2247191,360.2105263,356.4312268
OAKB,1140,1140,420,420
OAMS,1140,1140,420,420
OBBI,906.6920152,955.8390411,372.5217391,342.0675105
OEDF,698.8489209,831.4782609,333.6842105,366.8604651
OEGS,1140,1140,420,420
OEJN,963.3634021,1041.371505,654.9393204,668.2367758
OEMA,704.7457627,713.392283,568.9156627,511.0058309
OERK,864.8302872,886.3965517,357.0266836,393.221957
OETF,1140,1140,420,420
OEYN,1140,1140,420,420
OICC,1140,1140,420,420
OIFM,1140,1140,420,420
OIIE,1140,903.7617555,420,496.1904762
OIII,891.0974862,1140,436.2261832,420
OIMM,1140,1140,420,420
OISS,1140,1140,420,420
OITT,581.25,695,465.9459459,546.2068966
OJAI,785.5172414,817.44,372.6364335,393.7706928
OJAQ,1140,495.2727273,420,420
OKBK,923.8918919,1072.701314,437.4923077,548.248062
OLBA,713.9424704,734.9948507,328.3061889,329.0817356
OMAA,976.5546819,1022.277117,343.0894309,454.0263158
OMAL,1140,864.8571429,420,420
OMDB,1237.849315,1127.149515,556.4449676,536.47917
OMDW,1140,1140,420,420
OMSJ,890.6735751,942.8840125,457.1260997,415.2668213
OOMS,1140,628.1896552,420,300.4137931
OPKC,1121.390374,1207.572816,484.8730964,553.9419087
OPLA,1140,1140,420,420
OPRN,1131.518325,1015.982143,523.5294118,428.6877828
ORBI,1140,1140,420,420
ORBM,1140,1140,420,420
ORER,1140,600.7843137,420,379.7315436
ORMM,1140,1140,420,420
ORNI,1140,1140,420,420
ORSU,1140,1140,420,420
OSAP,1140,918.375,420,446.25
OSDI,715.6521739,697.7681159,479.2567103,378.6928747
OTBD,1140,967.6254181,296.4179104,266.2857143
OTHH,1140,1140,420,420
OYAA,1140,1140,420,420
OYSN,1140,764.3312102,420,369.9363057
RCTP,1140,1140,420,420
RJAA,1165.335917,1198.675659,704.015444,687.2917093
RJBB,942.295082,901.2337662,319.9502797,374.0848344
RJFF,1140,1140,420,420
RJGG,1140,1140,420,420
RJTT,1140,1140,420,420
RKSI,1178.556701,1166.136499,563.0369788,532.4614506
RPLL,1038.536585,1081.828255,352.0379147,330.8333333
SACO,1140,1140,420,420
SAEZ,961.5104895,1028.05835,451.7043121,451.3107511
SBBE,1140,1140,420,420
SBBR,1140,1140,420,420
SBCF,1140,1140,420,420
SBEG,1140,1140,420,420
SBFZ,1140,1140,420,420
SBGL,988.5046729,1237.38189,547.3125,597.2673267
SBGR,991.616515,1035.65008,503.1353251,546.6828087
SBKP,1140,1140,420,420
SBNT,1140,762.5,420,420
SBPA,1140,1140,420,420
SBRF,1140,1140,420,420
SBSG,1140,1140,420,420
SBSV,915,948.9473684,529.0140845,500.6511628
SCEL,974.0045767,1022.103659,390.6818182,369.244713
SEGU,735.6302521,808.6885246,420,420
SEQU,1140,1140,573.3707865,384.8093842
SKBO,1216.033755,1283.185012,502.3756906,539.0221187
SLVR,1140,1140,420,420
SMJP,411,412.8571429,291.0526316,258
SOCA,810.0826446,773.7026239,354.1605839,334.4021739
SPIM,862.6038781,918.956044,273.6464088,237.2689655
SUMU,805.5681818,840,314.2541436,389.3775934
SVMG,1140,1140,244.9180328,240
SVMI,1073.506157,1135.605536,526.2167424,533.2599884
TAPA,607.5,615.8385093,313.1460674,295.1785714
TBPB,925.5445545,900.4866744,195.308642,220.9468822
TFFF,991.0679612,958.1838565,274.8297214,320.6167401
TFFR,1054.432348,1084.504505,309.5154185,354.6162162
TJBQ,1140,1140,420,420
TJSJ,1056.839378,926.6318538,402.6461538,364.3137255
TLPL,1140,1140,420,420
TNCA,879.2957746,851.8072289,200.9230769,245.3703704
TNCB,604.5714286,524.6153846,312.1140143,312.6952141
TNCC,934.5323741,798.5167464,322.7027027,273.1677019
TNCM,907.5,965.9405941,334.0050378,370.8592322
TXKF,874.2857143,922.0952381,334.7882736,309.4637224
UAAA,957.3214286,1021.280788,497.625,545.9703337
UACC,1004.931507,1020.927273,389.4642857,402.9225736
UAFM,1140,1140,420,420
UAKK,1140,1140,420,420
UATE,1140,1140,420,420
UATG,1140,1140,420,420
UBBB,766.9961977,737.9389313,433.2387097,373.219697
UBBG,1140,1140,420,420
UBBN,1140,1140,420,420
UCFM,1140,1140,420,420
UCFO,1140,1140,420,420
UDYZ,882.9249012,828.1751825,370.6563707,223.8129496
UGGG,624.7741935,1140,387.2727273,420
UGKO,1140,1140,420,420
UGSB,1140,1140,420,420
UGTB,1140,777.6,420,431.0664336
UKBB,817.0931771,839.7356427,435.9169811,424.5272727
UKCC,613.6633663,559.6419437,450.4142012,340.5095541
UKDD,595.0993377,648.0769231,430.5567929,477.6873662
UKFF,1246.604651,1099.559471,911.8309859,811.5929204
UKHH,411.8709677,455.5240793,285.5305466,266.3456091
UKKK,1140,1140,420,420
UKLL,556.6875,581,409.5163807,322.6038781
UKOO,611.9740634,635.1896104,395.5652174,416.0497667
ULLI,1019.503311,806.1247947,578.6918187,409.3289689
ULMM,1140,356.9724771,420,162.3776224
UMKK,534.5454545,382.0263158,284.3076923,241.6578947
UMMS,677.950032,761.8906942,288.1277395,307.0710572
UNKL,1140,1140,420,420
UNNT,1140,1140,420,420
URKK,805.3731343,805.2733119,663.2835821,624.5367412
URMT,1140,1140,420,420
URRR,554.1439206,654.8830812,433.1203931,484.4383562
URSS,1140,818.2894737,420,308.7417219
URWA,1140,1140,420,420
USCC,1140,1140,420,420
USPP,1140,1140,420,420
USSS,990.5343511,952.1005025,440.4878049,433.7951807
UTAA,993.7037037,871.4285714,606.2637363,531.3802817
UTDD,1140,1108.846154,420,785.1923077
UTTT,836.1497326,820.173913,603.8709677,617.2992701
UUDD,1049.307692,1056.049011,449.5936396,459.9461439
UUEE,1290.501796,1219.473242,426.5453411,434.221219
UUWW,1140,1140,420,420
UWGG,586.2857143,520.7407407,337.7483444,302.4223602
UWKD,1140,922.2516556,420,570.7792208
UWUU,1140,1140,420,420
UWWW,578.9452333,635.5877034,523.5387674,597.1584699
VAAH,1140,739.7560976,420,404.8101266
VABB,1119.026549,1107.460149,586.7529412,623.8667538
VAGO,1140,652.0704846,420,599.7272727
VAPO,1140,1140,420,420
VCBI,1140,1140,320.6557377,327.518797
VECC,1307.5,1087.350427,299.6407186,323.7931034
VGHS,1140,1140,420,420
VGZR,1015.510204,1038.311688,406.7532468,391.3548387
VHHH,1289.927624,1260.37831,451.1785095,413.9744613
VIDP,1293.221657,1321.546811,691.0193205,624.5775401
VNKT,1140,1140,420,420
VOBG,1090.698174,1229.925187,499.5111583,607.8378378
VOBL,1140,1147.98995,420,382.0347395
VOGO,1140,1140,420,420
VOHS,1140,1140,420,420
VOHY,911.2585812,872.9166667,444.2727273,384.6575342
VOMM,975.0697674,980.5102041,422.9765013,495.8194774
VRMM,807.518797,833.381295,347.2131148,356.2597403
VTBD,1044.178723,1140,482.522293,420
VTBS,1140,1203.083004,420,438.8297872
VTSG,1140,1140,420,420
VTSP,1140,872.3287671,420,372.3327896
VVNB,1140,1140,420,420
VVTS,1140,1140,420,420
WMKK,1009.632353,861.1675127,442.6519337,378.0165289
WSSS,1176.162669,1126.422952,407.6388168,387.3883627
ZBAA,1502.604622,1353.156182,577.3212045,618.724559
ZGGG,1056.075472,1102.5,468.0299252,447.6923077
ZHHH,1140,1140,420,420
ZLXY,1140,1140,420,420
ZSAM,1140,1140,420,420
ZSHC,1140,1140,420,420
ZSNJ,1140,967.9310345,420,424.8554913
ZSPD,1315.749705,1229.104991,443.8964242,517.1913669
ZUCK,1140,1140,420,420
ZUUU,1140,1146.605505,420,227.3170732
ZYTX,1140,1140,420,420
KOKC,1140,1140,420,420
KELP,1140,1140,420,420
KMSY,1140,1140,420,420
KSRQ,1140,1140,420,420
KMHT,1140,1140,420,420
KCLE,1140,1140,420,420
KFWA,1140,1140,420,420
KCMH,1140,1140,420,420
KMLB,1140,1140,420,420
KMCI,1140,1140,420,420
KMDT,1140,1140,420,420
KSDF,1140,1140,420,420
KROA,1140,1140,420,420
YBBN,1140,1140,420,420
YSSY,1140,1140,420,420
KGRR,1140,1140,420,420
KCAE,1140,1140,420,420
KCAK,1140,1140,420,420
PHOG,1140,1140,420,420
KSAV,1140,1140,420,420
KOMA,1140,1140,420,420
KSBN,1140,1140,420,420
KJAX,1140,1140,420,420
NWWW,1140,1140,420,420
RJCC,1140,1140,420,420
NTAA,1140,1140,420,420
YMML,1140,1140,420,420
YPPH,1140,1140,420,420
KORF,1140,1140,420,420
KMKE,1140,1140,420,420
KCRW,1140,1140,420,420
KBTR,1140,1140,420,420
PHNL,1140,1140,420,420
KSYR,1140,1140,420,420
KMEM,1140,1140,420,420
KSAT,1140,1140,420,420
KCHO,1140,1140,420,420
KROC,1140,1140,420,420
KSLC,1140,1140,420,420
KMYR,1140,1140,420,420
KPBI,1140,1140,420,420
KPIT,1140,1140,420,420
KIND,1140,1140,420,420
KTLH,1140,1140,420,420
KBHM,1140,1140,420,420
KSTL,1140,1140,420,420